Time (h);ΔE (V)
530.77165;-0.2038
530.78832;-0.2068
530.80499;-0.2097
530.82165;-0.2127
530.83832;-0.2153
530.85499;-0.2181
530.87165;-0.2207
530.88832;-0.2234
530.90499;-0.2258
530.92165;-0.2283
530.93832;-0.231
530.95499;-0.2333
530.97165;-0.2359
530.98165;-0.2373
530.98165;0.0848
530.98221;0.0901
530.98304;0.0953
530.98471;0.1004
530.98665;0.1056
530.98943;0.1107
530.99304;0.1158
530.99777;0.1209
531.00304;0.126
531.00971;0.1311
531.01721;0.1363
531.0261;0.1414
531.03638;0.1465
531.04777;0.1516
531.06054;0.1567
531.07471;0.1618
531.0911;0.1669
531.10777;0.1718
531.12443;0.1762
531.1411;0.1806
531.15777;0.1846
531.17443;0.1883
531.1911;0.1919
531.20777;0.1952
531.22443;0.1986
531.2411;0.2017
531.25777;0.2049
531.27443;0.208
531.2911;0.211
531.30777;0.2138
531.32443;0.2165
531.3411;0.2193
531.35777;0.2221
531.37443;0.2249
531.3911;0.2276
531.40777;0.2302
531.42443;0.2327
531.4411;0.2353
531.45777;0.2376
531.47443;0.2401
531.48165;0.2412
531.48165;-0.0801
531.48221;-0.0854
531.48304;-0.0907
531.48471;-0.096
531.48665;-0.1011
531.48943;-0.1062
531.49304;-0.1113
531.49721;-0.1164
531.50249;-0.1215
531.50888;-0.1266
531.5161;-0.1318
531.52499;-0.1369
531.53499;-0.142
531.5461;-0.1471
531.5586;-0.1522
531.57304;-0.1573
531.5886;-0.1625
531.60527;-0.1674
531.62193;-0.1721
531.6386;-0.1762
531.65527;-0.1801
531.67193;-0.184
531.6886;-0.1876
531.70527;-0.1911
531.72165;-0.1945
531.73832;-0.1976
531.75499;-0.2009
531.77165;-0.2038
531.78832;-0.2068
531.80499;-0.2097
531.82165;-0.2127
531.83832;-0.2153
531.85499;-0.2181
531.87165;-0.2207
531.88832;-0.2234
531.90499;-0.2257
531.92165;-0.2283
531.93832;-0.2308
531.95499;-0.2333
531.97165;-0.2358
531.98165;-0.2372
531.98165;0.0843
531.98221;0.0898
531.98304;0.0949
531.98443;0.1
531.98665;0.1051
531.98915;0.1102
531.99277;0.1153
531.99749;0.1204
532.00277;0.1256
532.00915;0.1307
532.01665;0.1358
532.02527;0.1409
532.03554;0.146
532.04693;0.1511
532.05943;0.1563
532.0736;0.1614
532.08999;0.1665
532.10665;0.1713
532.12332;0.1759
532.13999;0.1801
532.15665;0.1843
532.17332;0.188
532.18999;0.1914
532.20665;0.195
532.22332;0.1983
532.23999;0.2015
532.25665;0.2046
532.27332;0.2077
532.28999;0.2107
532.30665;0.2134
532.32332;0.2164
532.33999;0.219
532.35665;0.222
532.37332;0.2246
532.38999;0.2272
532.40665;0.2299
532.42332;0.2325
532.43999;0.235
532.45665;0.2375
532.47332;0.24
532.48165;0.2412
532.48165;-0.0805
532.48221;-0.0857
532.48304;-0.0908
532.48471;-0.096
532.48665;-0.1011
532.48943;-0.1062
532.49304;-0.1113
532.49749;-0.1164
532.50249;-0.1215
532.50888;-0.1266
532.51638;-0.1318
532.52527;-0.1369
532.53499;-0.142
532.5461;-0.1471
532.55888;-0.1522
532.57332;-0.1573
532.58888;-0.1625
532.60554;-0.1674
532.62221;-0.1719
532.63888;-0.1762
532.65554;-0.1801
532.67221;-0.1838
532.68888;-0.1876
532.70554;-0.191
532.72221;-0.1944
532.73888;-0.1976
532.75554;-0.2009
532.77221;-0.2037
532.78888;-0.2066
532.80554;-0.2096
532.82221;-0.2125
532.83888;-0.2153
532.85554;-0.2181
532.87221;-0.2206
532.88888;-0.2234
532.90554;-0.2257
532.92221;-0.2282
532.93888;-0.2308
532.95554;-0.2333
532.97221;-0.2356
532.98165;-0.237
532.98165;0.0846
532.98221;0.0899
532.98304;0.0952
532.98471;0.1003
532.98665;0.1054
532.98943;0.1105
532.99304;0.1156
532.99777;0.1208
533.00332;0.1259
533.00971;0.131
533.01749;0.1361
533.02638;0.1412
533.03665;0.1463
533.04804;0.1514
533.06082;0.1566
533.07527;0.1617
533.09138;0.1668
533.10804;0.1716
533.12471;0.1762
533.14138;0.1804
533.15804;0.1845
533.17471;0.1883
533.19138;0.1917
533.20804;0.1952
533.22471;0.1984
533.24138;0.2017
533.25804;0.2048
533.27471;0.2077
533.29138;0.2107
533.30804;0.2134
533.32471;0.2162
533.34138;0.2192
533.35804;0.222
533.37471;0.2246
533.39138;0.2272
533.40804;0.2299
533.42471;0.2325
533.44138;0.235
533.45804;0.2375
533.47471;0.24
533.48165;0.241
533.48165;-0.0801
533.48221;-0.0854
533.48304;-0.0905
533.48443;-0.0956
533.48665;-0.1008
533.48915;-0.1059
533.49277;-0.1111
533.49721;-0.1163
533.50249;-0.1214
533.50888;-0.1265
533.5161;-0.1316
533.52499;-0.1367
533.53499;-0.1418
533.54582;-0.1469
533.5586;-0.1521
533.57277;-0.1572
533.58832;-0.1623
533.60499;-0.1673
533.62165;-0.1718
533.63832;-0.1761
533.65499;-0.18
533.67165;-0.1838
533.68832;-0.1876
533.70499;-0.191
533.72165;-0.1944
533.73832;-0.1976
533.75499;-0.2007
533.77165;-0.2037
533.78832;-0.2066
533.80499;-0.2097
533.82165;-0.2125
533.83832;-0.2153
533.85499;-0.2181
533.87165;-0.2207
533.88832;-0.2234
533.90499;-0.2257
533.92165;-0.2282
533.93832;-0.2308
533.95499;-0.2333
533.97165;-0.2356
533.98165;-0.2373
533.98165;0.084
533.98221;0.0894
533.98304;0.0946
533.98443;0.0998
533.98638;0.1049
533.98915;0.1101
533.99277;0.1152
533.99721;0.1203
534.00249;0.1254
534.00888;0.1305
534.01638;0.1356
534.02499;0.1407
534.03527;0.1459
534.04665;0.151
534.05915;0.1561
534.07332;0.1612
534.08943;0.1663
534.1061;0.1711
534.12277;0.1758
534.13943;0.18
534.1561;0.184
534.17277;0.1879
534.18943;0.1913
534.2061;0.1948
534.22277;0.1981
534.23943;0.2014
534.2561;0.2046
534.27277;0.2076
534.28943;0.2107
534.3061;0.2133
534.32277;0.2162
534.33943;0.2189
534.3561;0.2218
534.37277;0.2245
534.38943;0.2271
534.4061;0.2297
534.42277;0.2324
534.43943;0.2348
534.4561;0.2372
534.47277;0.2396
534.48165;0.241
534.48165;-0.08
534.48221;-0.0854
534.48304;-0.0905
534.48471;-0.0958
534.48665;-0.1009
534.48943;-0.106
534.49277;-0.1111
534.49721;-0.1163
534.50249;-0.1214
534.50888;-0.1265
534.5161;-0.1316
534.52499;-0.1367
534.53471;-0.1418
534.54582;-0.1469
534.55832;-0.1521
534.57277;-0.1572
534.58832;-0.1623
534.60499;-0.1673
534.62165;-0.1718
534.63832;-0.1762
534.65499;-0.18
534.67165;-0.1838
534.68832;-0.1874
534.70499;-0.191
534.72165;-0.1944
534.73832;-0.1976
534.75499;-0.2007
534.77165;-0.2037
534.78832;-0.2068
534.80499;-0.2096
534.82165;-0.2125
534.83832;-0.2155
534.85499;-0.2181
534.87165;-0.2209
534.88832;-0.2234
534.90499;-0.2258
534.92165;-0.2283
534.93832;-0.231
534.95499;-0.2334
534.97165;-0.2358
534.98165;-0.2373
534.98165;0.0845
534.98221;0.0898
534.98304;0.095
534.98443;0.1001
534.98665;0.1054
534.98943;0.1105
534.99277;0.1156
534.99749;0.1208
535.00304;0.1259
535.00943;0.131
535.01693;0.1361
535.02582;0.1412
535.0361;0.1463
535.04749;0.1514
535.06027;0.1566
535.07443;0.1617
535.09054;0.1668
535.10721;0.1716
535.12388;0.1761
535.14054;0.1804
535.15721;0.1845
535.17388;0.1882
535.19054;0.1916
535.20721;0.195
535.22388;0.1984
535.24054;0.2015
535.25721;0.2048
535.27388;0.2077
535.29054;0.2107
535.30721;0.2134
535.32388;0.2162
535.34054;0.2192
535.35721;0.2218
535.37388;0.2246
535.39054;0.2272
535.40721;0.2297
535.42388;0.2324
535.44054;0.2348
535.45721;0.2373
535.47388;0.2398
535.48165;0.2409
535.48165;-0.0805
535.48221;-0.0856
535.48332;-0.0908
535.48471;-0.096
535.48665;-0.1011
535.48943;-0.1062
535.49304;-0.1113
535.49749;-0.1164
535.50277;-0.1215
535.50915;-0.1266
535.51665;-0.1318
535.52554;-0.1369
535.53527;-0.142
535.54665;-0.1471
535.55915;-0.1522
535.5736;-0.1573
535.58915;-0.1625
535.60582;-0.1673
535.62277;-0.1719
535.63943;-0.1762
535.6561;-0.1801
535.67277;-0.1838
535.68943;-0.1876
535.7061;-0.1911
535.72249;-0.1944
535.73915;-0.1976
535.75582;-0.2007
535.77249;-0.2037
535.78915;-0.2066
535.80582;-0.2097
535.82249;-0.2125
535.83915;-0.2153
535.85582;-0.2181
535.87249;-0.2207
535.88915;-0.2234
535.90582;-0.2258
535.92249;-0.2283
535.93915;-0.2308
535.95582;-0.2333
535.97249;-0.2358
535.98165;-0.2372
535.98165;0.0848
535.98221;0.0899
535.98304;0.095
535.98471;0.1001
535.98665;0.1053
535.98943;0.1104
535.99304;0.1155
535.99749;0.1206
536.00304;0.1257
536.00943;0.1308
536.01693;0.1359
536.02582;0.1411
536.03582;0.1462
536.04749;0.1513
536.05999;0.1564
536.07443;0.1615
536.09054;0.1666
536.10721;0.1716
536.12388;0.1761
536.14054;0.1803
536.15721;0.1843
536.17388;0.188
536.19054;0.1916
536.20721;0.195
536.22388;0.1984
536.24054;0.2015
536.25721;0.2048
536.27388;0.2077
536.29054;0.2107
536.30721;0.2134
536.32388;0.2162
536.34054;0.2192
536.35721;0.2218
536.37388;0.2246
536.39054;0.2272
536.40721;0.2297
536.42388;0.2324
536.44054;0.235
536.45721;0.2372
536.47388;0.2398
536.48165;0.2409
536.48165;-0.0803
536.48221;-0.0856
536.48332;-0.0908
536.48471;-0.0961
536.48693;-0.1012
536.48971;-0.1063
536.49332;-0.1115
536.49777;-0.1166
536.50304;-0.1217
536.50943;-0.1268
536.51693;-0.1319
536.52582;-0.137
536.53582;-0.1421
536.54721;-0.1473
536.55971;-0.1524
536.57443;-0.1575
536.58999;-0.1626
536.60665;-0.1674
536.62332;-0.1721
536.63999;-0.1762
536.65665;-0.1803
536.67332;-0.184
536.68999;-0.1877
536.70665;-0.1911
536.72332;-0.1945
536.73999;-0.1978
536.75665;-0.2009
536.77332;-0.2038
536.78999;-0.2068
536.80665;-0.2097
536.82332;-0.2125
536.83999;-0.2153
536.85665;-0.2181
536.87332;-0.2207
536.88999;-0.2234
536.90665;-0.2257
536.92332;-0.2282
536.93999;-0.2308
536.95665;-0.2331
536.97332;-0.2358
536.98165;-0.237
536.98165;0.0845
536.98221;0.0899
536.98304;0.0952
536.98471;0.1004
536.98693;0.1056
536.98971;0.1107
536.99332;0.1158
536.99804;0.1209
537.0036;0.126
537.00999;0.1311
537.01777;0.1363
537.02665;0.1414
537.03721;0.1465
537.0486;0.1516
537.06165;0.1567
537.07582;0.1618
537.09221;0.1669
537.10888;0.1718
537.12554;0.1762
537.14221;0.1804
537.15888;0.1845
537.17554;0.1882
537.19221;0.1916
537.20888;0.195
537.22554;0.1984
537.24221;0.2015
537.25888;0.2048
537.27554;0.2077
537.29221;0.2107
537.30888;0.2134
537.32554;0.2162
537.34221;0.219
537.35888;0.222
537.37554;0.2246
537.39221;0.2274
537.40888;0.2299
537.42554;0.2325
537.44221;0.235
537.45888;0.2375
537.47554;0.2398
537.48165;0.2407
537.48165;-0.0798
537.48221;-0.0853
537.48304;-0.0904
537.48443;-0.0955
537.48665;-0.1006
537.48915;-0.1057
537.49277;-0.1108
537.49721;-0.1159
537.50249;-0.1211
537.5086;-0.1262
537.5161;-0.1313
537.52499;-0.1364
537.53471;-0.1415
537.54582;-0.1466
537.55832;-0.1518
537.57249;-0.1569
537.58832;-0.162
537.60499;-0.1669
537.62165;-0.1714
537.63832;-0.1758
537.65499;-0.1798
537.67165;-0.1835
537.68832;-0.1873
537.70499;-0.1908
537.72165;-0.1941
537.73832;-0.1973
537.75499;-0.2006
537.77165;-0.2034
537.78832;-0.2065
537.80499;-0.2094
537.82165;-0.2124
537.83832;-0.215
537.85499;-0.2178
537.87165;-0.2204
537.88832;-0.2231
537.90499;-0.2255
537.92165;-0.228
537.93832;-0.2305
537.95499;-0.233
537.97165;-0.2355
537.98165;-0.2369
537.98165;0.0842
537.98221;0.0898
537.98304;0.095
537.98471;0.1001
537.98665;0.1053
537.98943;0.1104
537.99304;0.1155
537.99777;0.1206
538.00304;0.1257
538.00971;0.1308
538.01721;0.1359
538.0261;0.1411
538.03638;0.1462
538.04804;0.1513
538.06054;0.1564
538.07499;0.1615
538.0911;0.1666
538.10777;0.1714
538.12443;0.1759
538.1411;0.1804
538.15777;0.1843
538.17443;0.188
538.1911;0.1916
538.20777;0.195
538.22443;0.1984
538.2411;0.2017
538.25777;0.2048
538.27443;0.2079
538.2911;0.2108
538.30777;0.2134
538.32443;0.2162
538.3411;0.219
538.35777;0.222
538.37443;0.2246
538.3911;0.2272
538.40777;0.2299
538.42443;0.2325
538.4411;0.235
538.45777;0.2373
538.47443;0.2398
538.48165;0.2409
538.48165;-0.0797
538.48221;-0.0851
538.48304;-0.0904
538.48443;-0.0955
538.48665;-0.1006
538.48915;-0.1057
538.49277;-0.1108
538.49693;-0.1159
538.50221;-0.1211
538.5086;-0.1262
538.51582;-0.1313
538.52443;-0.1364
538.53443;-0.1415
538.54554;-0.1466
538.55804;-0.1518
538.57249;-0.1569
538.58777;-0.162
538.60443;-0.1669
538.6211;-0.1714
538.63777;-0.1758
538.65443;-0.1797
538.6711;-0.1835
538.68777;-0.1873
538.70443;-0.1907
538.7211;-0.1941
538.73777;-0.1973
538.75443;-0.2004
538.7711;-0.2032
538.78777;-0.2063
538.80443;-0.2093
538.8211;-0.2121
538.83777;-0.2148
538.85443;-0.2176
538.8711;-0.2203
538.88777;-0.2229
538.90443;-0.2254
538.9211;-0.2279
538.93777;-0.2303
538.95443;-0.2328
538.9711;-0.2353
538.98165;-0.2369
538.98165;0.0843
538.98221;0.0898
538.98304;0.0949
538.98471;0.1
538.98665;0.1051
538.98943;0.1102
538.99304;0.1153
538.99749;0.1204
539.00304;0.1256
539.00943;0.1307
539.01693;0.1358
539.02582;0.1409
539.0361;0.146
539.04749;0.1511
539.06027;0.1563
539.07443;0.1614
539.09082;0.1665
539.10749;0.1713
539.12415;0.1759
539.14082;0.1801
539.15749;0.1842
539.17415;0.188
539.19082;0.1914
539.20749;0.195
539.22415;0.1983
539.24082;0.2015
539.25749;0.2046
539.27415;0.2076
539.29082;0.2105
539.30749;0.2133
539.32415;0.2161
539.34082;0.219
539.35749;0.2218
539.37415;0.2246
539.39082;0.2272
539.40749;0.2297
539.42415;0.2324
539.44082;0.235
539.45749;0.2373
539.47415;0.2398
539.48165;0.241
539.48165;-0.0801
539.48221;-0.0854
539.48304;-0.0905
539.48443;-0.0956
539.48665;-0.1008
539.48915;-0.1059
539.49277;-0.111
539.49721;-0.1161
539.50249;-0.1212
539.5086;-0.1263
539.5161;-0.1314
539.52499;-0.1366
539.53471;-0.1417
539.54582;-0.1468
539.5586;-0.1519
539.57304;-0.157
539.58832;-0.1621
539.60499;-0.1671
539.62165;-0.1718
539.63832;-0.1759
539.65499;-0.1798
539.67165;-0.1837
539.68832;-0.1874
539.70499;-0.191
539.72165;-0.1942
539.73832;-0.1976
539.75499;-0.2007
539.77165;-0.2037
539.78832;-0.2066
539.80499;-0.2096
539.82165;-0.2125
539.83832;-0.2152
539.85499;-0.2179
539.87165;-0.2206
539.88832;-0.2232
539.90499;-0.2257
539.92165;-0.2282
539.93832;-0.2307
539.95499;-0.2331
539.97165;-0.2356
539.98165;-0.2369
539.98165;0.0843
539.98221;0.0898
539.98304;0.0949
539.98471;0.1
539.98665;0.1051
539.98943;0.1102
539.99277;0.1153
539.99749;0.1204
540.00277;0.1256
540.00915;0.1307
540.01665;0.1358
540.02554;0.1409
540.03582;0.146
540.04721;0.1511
540.05999;0.1563
540.07415;0.1614
540.09027;0.1665
540.10693;0.1713
540.1236;0.1759
540.14027;0.1801
540.15693;0.1842
540.1736;0.188
540.19027;0.1914
540.20693;0.1948
540.2236;0.1981
540.24027;0.2014
540.25693;0.2045
540.2736;0.2076
540.29027;0.2105
540.30693;0.2133
540.3236;0.2161
540.34027;0.2189
540.35693;0.2217
540.3736;0.2245
540.39027;0.2271
540.40693;0.2297
540.4236;0.2322
540.44027;0.2347
540.45693;0.2372
540.4736;0.2396
540.48165;0.2409
540.48165;-0.0798
540.48221;-0.0853
540.48304;-0.0904
540.48443;-0.0955
540.48665;-0.1006
540.48915;-0.1057
540.49277;-0.1108
540.49721;-0.1159
540.50249;-0.1211
540.5086;-0.1262
540.51582;-0.1313
540.52471;-0.1364
540.53443;-0.1415
540.54554;-0.1466
540.55804;-0.1518
540.57249;-0.1569
540.58804;-0.162
540.60471;-0.1669
540.62138;-0.1716
540.63804;-0.1759
540.65471;-0.1798
540.67138;-0.1837
540.68804;-0.1873
540.70471;-0.1907
540.72138;-0.1941
540.73804;-0.1973
540.75471;-0.2004
540.77138;-0.2034
540.78804;-0.2063
540.80471;-0.2093
540.82138;-0.2121
540.83804;-0.215
540.85471;-0.2176
540.87138;-0.2204
540.88804;-0.2229
540.90471;-0.2254
540.92138;-0.2279
540.93804;-0.2303
540.95471;-0.2328
540.97138;-0.2355
540.98165;-0.237
540.98165;0.084
540.98221;0.0894
540.98304;0.0947
540.98443;0.1
540.98665;0.1051
540.98943;0.1102
540.99277;0.1153
540.99749;0.1204
541.00277;0.1256
541.00943;0.1307
541.01693;0.1358
541.02554;0.1409
541.03582;0.146
541.04721;0.1511
541.05999;0.1563
541.07415;0.1614
541.09027;0.1665
541.10693;0.1713
541.1236;0.1759
541.14027;0.1801
541.15693;0.1842
541.1736;0.1879
541.19027;0.1913
541.20693;0.1948
541.2236;0.1981
541.24027;0.2014
541.25693;0.2045
541.2736;0.2076
541.29027;0.2105
541.30693;0.2131
541.3236;0.2161
541.34027;0.2189
541.35693;0.2217
541.3736;0.2243
541.39027;0.2269
541.40693;0.2296
541.4236;0.2322
541.44027;0.2348
541.45693;0.237
541.4736;0.2395
541.48165;0.2406
541.48165;-0.08
541.48221;-0.0853
541.48304;-0.0904
541.48471;-0.0955
541.48665;-0.1006
541.48943;-0.1057
541.49277;-0.1108
541.49721;-0.1159
541.50249;-0.1211
541.5086;-0.1262
541.5161;-0.1313
541.52471;-0.1364
541.53471;-0.1415
541.54582;-0.1466
541.55832;-0.1518
541.57277;-0.1569
541.58832;-0.162
541.60499;-0.1668
541.62165;-0.1716
541.63832;-0.1759
541.65499;-0.1797
541.67165;-0.1835
541.68832;-0.1873
541.70499;-0.1907
541.72165;-0.1941
541.73832;-0.1973
541.75499;-0.2006
541.77165;-0.2034
541.78832;-0.2065
541.80499;-0.2094
541.82165;-0.2124
541.83832;-0.215
541.85499;-0.2178
541.87165;-0.2204
541.88832;-0.2231
541.90499;-0.2254
541.92165;-0.228
541.93832;-0.2305
541.95499;-0.233
541.97165;-0.2355
541.98165;-0.2369
541.98165;0.0843
541.98221;0.0898
541.98304;0.0949
541.98471;0.1
541.98665;0.1051
541.98943;0.1102
541.99304;0.1153
541.99749;0.1204
542.00277;0.1256
542.00915;0.1307
542.01693;0.1358
542.02582;0.1409
542.03582;0.146
542.04749;0.1511
542.05999;0.1563
542.07388;0.1614
542.09054;0.1665
542.10721;0.1713
542.12388;0.1758
542.14054;0.1803
542.15721;0.1842
542.17388;0.188
542.19054;0.1914
542.20721;0.195
542.22388;0.1983
542.24054;0.2015
542.25721;0.2046
542.27388;0.2077
542.29054;0.2107
542.30721;0.2134
542.32388;0.2162
542.34054;0.219
542.35721;0.2218
542.37388;0.2246
542.39054;0.2272
542.40721;0.2299
542.42388;0.2324
542.44054;0.235
542.45721;0.2373
542.47388;0.2398
542.48165;0.241
542.48165;-0.0798
542.48221;-0.0853
542.48304;-0.0905
542.48443;-0.0956
542.48665;-0.1008
542.48943;-0.1059
542.49277;-0.111
542.49721;-0.1161
542.50249;-0.1212
542.5086;-0.1263
542.5161;-0.1314
542.52499;-0.1366
542.53471;-0.1417
542.54554;-0.1468
542.55832;-0.1519
542.57277;-0.157
542.58832;-0.1621
542.60499;-0.1671
542.62165;-0.1718
542.63832;-0.1759
542.65499;-0.1798
542.67165;-0.1837
542.68832;-0.1874
542.70499;-0.191
542.72165;-0.1942
542.73832;-0.1975
542.75499;-0.2006
542.77165;-0.2035
542.78832;-0.2065
542.80499;-0.2094
542.82165;-0.2124
542.83832;-0.2152
542.85499;-0.2179
542.87165;-0.2206
542.88832;-0.2232
542.90499;-0.2255
542.92165;-0.228
542.93832;-0.2307
542.95499;-0.2331
542.97165;-0.2356
542.98165;-0.2372
542.98165;0.084
542.98221;0.0891
542.98304;0.0942
542.98443;0.0994
542.98638;0.1045
542.98888;0.1096
542.99221;0.1147
542.99665;0.1198
543.00193;0.1249
543.00832;0.1301
543.01582;0.1352
543.02415;0.1403
543.03443;0.1454
543.04554;0.1505
543.05804;0.1556
543.07193;0.1607
543.08749;0.1659
543.10415;0.1707
543.12082;0.1752
543.13749;0.1795
543.15415;0.1835
543.17082;0.1874
543.18749;0.1908
543.20415;0.1942
543.22082;0.1976
543.23749;0.2009
543.25415;0.2041
543.27082;0.2071
543.28749;0.21
543.30415;0.2127
543.32082;0.2156
543.33749;0.2184
543.35415;0.2212
543.37082;0.224
543.38749;0.2266
543.40415;0.2291
543.42082;0.2317
543.43749;0.2342
543.45415;0.2367
543.47082;0.2392
543.48165;0.2409
543.48165;-0.08
543.48221;-0.0854
543.48304;-0.0905
543.48471;-0.0956
543.48665;-0.1008
543.48943;-0.1059
543.49304;-0.111
543.49721;-0.1161
543.50249;-0.1212
543.5086;-0.1263
543.5161;-0.1314
543.52499;-0.1366
543.53471;-0.1417
543.54582;-0.1468
543.55832;-0.1519
543.57277;-0.157
543.5886;-0.1621
543.60527;-0.1671
543.62193;-0.1716
543.6386;-0.1759
543.65527;-0.1798
543.67193;-0.1837
543.6886;-0.1874
543.70527;-0.1908
543.72193;-0.1941
543.7386;-0.1975
543.75527;-0.2006
543.77193;-0.2035
543.7886;-0.2065
543.80527;-0.2094
543.82193;-0.2122
543.8386;-0.215
543.85527;-0.2178
543.87193;-0.2204
543.8886;-0.2231
543.90527;-0.2254
543.92193;-0.228
543.9386;-0.2305
543.95527;-0.233
543.97193;-0.2355
543.98165;-0.2369
543.98165;0.0843
543.98221;0.0899
543.98332;0.0952
543.98471;0.1003
543.98665;0.1054
543.98943;0.1105
543.99304;0.1156
543.99777;0.1208
544.00304;0.1259
544.00971;0.131
544.01721;0.1361
544.0261;0.1412
544.03638;0.1463
544.04777;0.1514
544.06082;0.1566
544.07499;0.1617
544.0911;0.1668
544.10777;0.1716
544.12443;0.1761
544.1411;0.1803
544.15777;0.1843
544.17443;0.1882
544.1911;0.1916
544.20777;0.1952
544.22443;0.1984
544.2411;0.2017
544.25777;0.2048
544.27443;0.2079
544.2911;0.2107
544.30777;0.2134
544.32443;0.2164
544.3411;0.2192
544.35777;0.222
544.37443;0.2246
544.3911;0.2272
544.40777;0.2299
544.42443;0.2325
544.4411;0.235
544.45777;0.2373
544.47443;0.2398
544.48165;0.2409
544.48165;-0.0803
544.48221;-0.0856
544.48332;-0.0908
544.48471;-0.096
544.48693;-0.1012
544.48971;-0.1063
544.49332;-0.1115
544.49749;-0.1166
544.50304;-0.1217
544.50943;-0.1268
544.51693;-0.1319
544.52554;-0.137
544.53554;-0.1421
544.54693;-0.1473
544.55943;-0.1524
544.57415;-0.1575
544.58999;-0.1626
544.60665;-0.1676
544.62332;-0.1721
544.63999;-0.1764
544.65665;-0.1801
544.67332;-0.184
544.68999;-0.1876
544.70665;-0.1911
544.72332;-0.1944
544.73999;-0.1978
544.75665;-0.2009
544.77332;-0.2037
544.78999;-0.2068
544.80665;-0.2097
544.82332;-0.2125
544.83999;-0.2153
544.85665;-0.2181
544.87332;-0.2207
544.88999;-0.2234
544.90665;-0.2257
544.92332;-0.2283
544.93999;-0.2308
544.95665;-0.2333
544.97332;-0.2358
544.98165;-0.2369
544.98165;0.0842
544.98221;0.0896
544.98304;0.0947
544.98443;0.1
544.98665;0.1051
544.98943;0.1102
544.99277;0.1153
544.99749;0.1204
545.00277;0.1256
545.00943;0.1307
545.01693;0.1358
545.02582;0.1409
545.0361;0.146
545.04749;0.1511
545.06027;0.1563
545.07443;0.1614
545.09082;0.1665
545.10749;0.1713
545.12415;0.1759
545.14082;0.1803
545.15749;0.1843
545.17415;0.1882
545.19082;0.1916
545.20749;0.195
545.22415;0.1984
545.24082;0.2015
545.25749;0.2046
545.27415;0.2077
545.29082;0.2107
545.30749;0.2134
545.32415;0.2162
545.34082;0.219
545.35749;0.2218
545.37415;0.2246
545.39082;0.2272
545.40749;0.2299
545.42415;0.2324
545.44082;0.235
545.45749;0.2373
545.47415;0.2398
545.48165;0.241
545.48165;-0.0801
545.48221;-0.0854
545.48304;-0.0907
545.48471;-0.0958
545.48665;-0.1009
545.48943;-0.106
545.49304;-0.1111
545.49721;-0.1163
545.50277;-0.1214
545.50888;-0.1265
545.51638;-0.1316
545.52527;-0.1367
545.53499;-0.1418
545.5461;-0.1469
545.5586;-0.1521
545.57304;-0.1572
545.5886;-0.1623
545.60527;-0.1673
545.62193;-0.1718
545.6386;-0.1761
545.65527;-0.18
545.67193;-0.1838
545.6886;-0.1874
545.70527;-0.1908
545.72193;-0.1942
545.7386;-0.1975
545.75527;-0.2006
545.77193;-0.2035
545.7886;-0.2065
545.80527;-0.2096
545.82193;-0.2124
545.8386;-0.2153
545.85527;-0.2179
545.87193;-0.2206
545.8886;-0.2232
545.90527;-0.2255
545.92193;-0.228
545.9386;-0.2307
545.95527;-0.2331
545.97193;-0.2356
545.98165;-0.237
545.98165;0.0843
545.98221;0.0898
545.98304;0.095
545.98471;0.1001
545.98665;0.1053
545.98943;0.1104
545.99304;0.1155
545.99749;0.1206
546.00304;0.1257
546.00943;0.1308
546.01693;0.1359
546.02554;0.1411
546.03582;0.1462
546.04721;0.1513
546.05971;0.1564
546.07415;0.1615
546.08999;0.1666
546.10665;0.1716
546.12332;0.1761
546.13999;0.1803
546.15665;0.1843
546.17332;0.188
546.18999;0.1914
546.20665;0.195
546.22332;0.1983
546.23999;0.2015
546.25665;0.2048
546.27332;0.2077
546.28999;0.2107
546.30665;0.2134
546.32332;0.2164
546.33999;0.2192
546.35665;0.222
546.37332;0.2246
546.38999;0.2274
546.40665;0.23
546.42332;0.2324
546.43999;0.235
546.45665;0.2373
546.47332;0.2398
546.48165;0.241
546.48165;-0.0801
546.48221;-0.0856
546.48332;-0.0907
546.48471;-0.0958
546.48665;-0.1009
546.48943;-0.106
546.49304;-0.1111
546.49721;-0.1163
546.50249;-0.1214
546.50888;-0.1265
546.5161;-0.1316
546.52499;-0.1367
546.53471;-0.1418
546.5461;-0.1469
546.55832;-0.1521
546.57277;-0.1572
546.58832;-0.1623
546.60499;-0.1673
546.62165;-0.1718
546.63832;-0.1761
546.65499;-0.18
546.67165;-0.1837
546.68832;-0.1874
546.70499;-0.1908
546.72165;-0.1942
546.73832;-0.1976
546.75499;-0.2007
546.77165;-0.2037
546.78832;-0.2066
546.80499;-0.2096
546.82165;-0.2125
546.83832;-0.2153
546.85499;-0.2179
546.87165;-0.2206
546.88832;-0.2232
546.90499;-0.2257
546.92165;-0.2283
546.93832;-0.2308
546.95499;-0.2333
546.97165;-0.2356
546.98165;-0.2372
546.98165;0.0848
546.98221;0.0902
546.98332;0.0955
546.98471;0.1006
546.98693;0.1057
546.98971;0.1108
546.99332;0.1159
546.99777;0.1211
547.00332;0.1262
547.00999;0.1313
547.01749;0.1364
547.02638;0.1415
547.03665;0.1466
547.04832;0.1518
547.0611;0.1569
547.07554;0.162
547.09193;0.1671
547.1086;0.1719
547.12527;0.1764
