Time (h);ΔE (V)
342.80444;-0.2305
342.81722;-0.2356
342.83;-0.2407
342.8425;-0.2458
342.85583;-0.251
342.86805;-0.2561
342.88028;-0.2612
342.89305;-0.2665
342.90528;-0.2716
342.91833;-0.2767
342.93028;-0.2818
342.9425;-0.2869
342.95417;-0.292
342.96639;-0.2973
342.97805;-0.3024
342.98972;-0.3075
343.00111;-0.3127
343.00194;-0.3127
343.00194;-0.0167
343.00222;-0.0116
343.0025;-0.0059
343.00305;-6.00E-04
343.00389;0.0048
343.00472;0.0099
343.00583;0.0152
343.00694;0.0206
343.00833;0.0259
343.01;0.0313
343.01194;0.0367
343.01417;0.0419
343.01667;0.0471
343.01917;0.0522
343.02222;0.0574
343.02528;0.0625
343.02889;0.0676
343.03305;0.0729
343.03722;0.078
343.04194;0.0832
343.0475;0.0884
343.05278;0.0935
343.05861;0.0986
343.065;0.1037
343.07167;0.1088
343.07889;0.1141
343.08639;0.1192
343.09389;0.1243
343.10194;0.1294
343.11055;0.1345
343.11889;0.1397
343.12805;0.1448
343.13667;0.1499
343.14611;0.155
343.15639;0.1601
343.16611;0.1652
343.17639;0.1704
343.18722;0.1755
343.19805;0.1806
343.20917;0.1857
343.22028;0.1908
343.23194;0.1959
343.24417;0.201
343.25583;0.2062
343.26778;0.2113
343.28028;0.2164
343.2925;0.2215
343.30555;0.2266
343.31805;0.2317
343.33055;0.2369
343.34305;0.242
343.35611;0.2471
343.36861;0.2522
343.38139;0.2573
343.39361;0.2624
343.40667;0.2675
343.41889;0.2727
343.43194;0.2778
343.44361;0.2829
343.45583;0.288
343.46833;0.2931
343.48028;0.2982
343.49222;0.3034
343.50194;0.3071
343.50194;0.0183
343.50222;0.0127
343.50278;0.0074
343.50333;0.0023
343.50389;-0.0029
343.505;-0.0082
343.50611;-0.0133
343.50722;-0.0188
343.50889;-0.024
343.51055;-0.0291
343.5125;-0.0343
343.51444;-0.0394
343.51667;-0.0445
343.51944;-0.0498
343.5225;-0.0549
343.52555;-0.06
343.52889;-0.0651
343.5325;-0.0702
343.53667;-0.0753
343.54055;-0.0805
343.54528;-0.0857
343.55055;-0.091
343.55583;-0.0961
343.56139;-0.1012
343.56722;-0.1063
343.57361;-0.1115
343.58;-0.1166
343.58694;-0.1217
343.59417;-0.1268
343.60167;-0.1319
343.60944;-0.137
343.61778;-0.1421
343.62667;-0.1473
343.63528;-0.1524
343.64444;-0.1575
343.65417;-0.1626
343.66389;-0.1677
343.67417;-0.1728
343.68417;-0.178
343.69555;-0.1831
343.70611;-0.1882
343.71722;-0.1933
343.72861;-0.1984
343.74;-0.2035
343.7525;-0.2086
343.76444;-0.2138
343.77667;-0.2189
343.78889;-0.224
343.80194;-0.2291
343.81417;-0.2342
343.82694;-0.2393
343.83944;-0.2445
343.8525;-0.2496
343.86528;-0.2547
343.87778;-0.2598
343.89028;-0.2649
343.90278;-0.27
343.915;-0.2751
343.92722;-0.2803
343.93917;-0.2854
343.95111;-0.2905
343.96305;-0.2956
343.975;-0.3007
343.98639;-0.3058
343.9975;-0.3109
344.00194;-0.3128
344.00194;-0.0166
344.00222;-0.0115
344.0025;-0.0062
344.00305;-8.00E-04
344.00389;0.0043
344.00472;0.0095
344.00583;0.015
344.00694;0.0202
344.00833;0.0253
344.01;0.0307
344.01194;0.036
344.01389;0.0411
344.01611;0.0462
344.01861;0.0515
344.02167;0.0567
344.025;0.0618
344.02861;0.067
344.03222;0.0721
344.03667;0.0773
344.04139;0.0825
344.04667;0.0876
344.05194;0.0927
344.05778;0.0978
344.06417;0.1029
344.07055;0.108
344.07778;0.1133
344.08528;0.1184
344.09278;0.1235
344.10083;0.1287
344.10944;0.1338
344.1175;0.1389
344.12667;0.144
344.13583;0.1491
344.145;0.1542
344.155;0.1594
344.165;0.1645
344.17528;0.1696
344.18583;0.1747
344.19694;0.1798
344.20805;0.1849
344.21917;0.19
344.23083;0.1952
344.24278;0.2003
344.25417;0.2054
344.26639;0.2105
344.27861;0.2156
344.29083;0.2207
344.30361;0.2258
344.31639;0.231
344.32889;0.2361
344.34139;0.2412
344.35444;0.2463
344.36667;0.2514
344.37944;0.2565
344.39222;0.2618
344.405;0.2669
344.41778;0.272
344.43;0.2772
344.4425;0.2823
344.45417;0.2874
344.46722;0.2925
344.47889;0.2976
344.49055;0.3027
344.50194;0.3072
344.50194;0.0186
344.50222;0.0132
344.50278;0.0078
344.50333;0.0022
344.50417;-0.0029
344.505;-0.0082
344.50611;-0.0133
344.50722;-0.0184
344.50889;-0.024
344.51055;-0.0293
344.5125;-0.0347
344.515;-0.04
344.51722;-0.0453
344.52;-0.0505
344.52305;-0.0558
344.52611;-0.0609
344.52972;-0.0662
344.53361;-0.0713
344.5375;-0.0764
344.54194;-0.0815
344.54639;-0.0867
344.55139;-0.0918
344.55667;-0.0969
344.5625;-0.102
344.56833;-0.1071
344.57444;-0.1124
344.58139;-0.1175
344.58833;-0.1226
344.59555;-0.1277
344.60333;-0.1328
344.61139;-0.138
344.61944;-0.1431
344.62805;-0.1482
344.63694;-0.1533
344.64639;-0.1584
344.65611;-0.1635
344.66583;-0.1687
344.67611;-0.1738
344.68639;-0.1789
344.6975;-0.184
344.70833;-0.1891
344.71944;-0.1942
344.73139;-0.1995
344.74305;-0.2046
344.755;-0.2097
344.7675;-0.2148
344.77944;-0.22
344.79194;-0.2251
344.80472;-0.2302
344.81694;-0.2353
344.82972;-0.2404
344.84222;-0.2455
344.85528;-0.2507
344.86778;-0.2558
344.88028;-0.2609
344.8925;-0.266
344.905;-0.2711
344.9175;-0.2762
344.92944;-0.2813
344.94139;-0.2865
344.95361;-0.2916
344.96528;-0.2967
344.97694;-0.3018
344.98833;-0.3069
345;-0.3122
345.00194;-0.3125
345.00194;-0.0172
345.00222;-0.0115
345.0025;-0.0062
345.00305;-6.00E-04
345.00389;0.0051
345.00472;0.0104
345.00583;0.0158
345.00722;0.0209
345.00861;0.0262
345.01;0.0313
345.01194;0.0367
345.01417;0.042
345.01667;0.0473
345.01944;0.0525
345.02222;0.0577
345.02555;0.0628
345.02944;0.068
345.03333;0.0732
345.03778;0.0784
345.0425;0.0836
345.04778;0.0887
345.05305;0.0938
345.05917;0.0991
345.06555;0.1042
345.07222;0.1093
345.07944;0.1144
345.08722;0.1197
345.09472;0.1248
345.10278;0.1299
345.11139;0.135
345.12;0.1401
345.12889;0.1454
345.13833;0.1505
345.14805;0.1556
345.15778;0.1607
345.16805;0.1659
345.17778;0.171
345.18889;0.1761
345.19972;0.1812
345.21055;0.1863
345.22222;0.1914
345.23389;0.1966
345.24611;0.2017
345.25778;0.2068
345.26972;0.2119
345.28167;0.217
345.29472;0.2223
345.3075;0.2274
345.31972;0.2325
345.33167;0.2376
345.34361;0.2427
345.35667;0.2479
345.36778;0.253
345.37917;0.2581
345.39139;0.2632
345.40361;0.2683
345.41444;0.2734
345.42472;0.2786
345.43528;0.2837
345.44667;0.2888
345.45944;0.2939
345.47167;0.2992
345.48417;0.3043
345.49639;0.3096
345.50194;0.3117
345.50194;0.0178
345.50222;0.0121
345.50278;0.007
345.50333;0.0019
345.50417;-0.0037
345.505;-0.0088
345.50611;-0.0141
345.5075;-0.0194
345.50889;-0.0246
345.51055;-0.0299
345.5125;-0.0353
345.51472;-0.0405
345.51694;-0.0456
345.51972;-0.0507
345.5225;-0.056
345.52583;-0.0611
345.52917;-0.0662
345.53278;-0.0713
345.53694;-0.0764
345.54139;-0.0815
345.54583;-0.0867
345.55083;-0.0918
345.55639;-0.0969
345.56194;-0.1022
345.56778;-0.1073
345.57417;-0.1124
345.58083;-0.1175
345.58778;-0.1226
345.595;-0.1277
345.60278;-0.1328
345.61083;-0.138
345.61917;-0.1431
345.62778;-0.1482
345.63667;-0.1533
345.64583;-0.1584
345.65611;-0.1635
345.66583;-0.1688
345.67639;-0.1739
345.68667;-0.179
345.69778;-0.1842
345.70889;-0.1893
345.72;-0.1944
345.73139;-0.1995
345.74305;-0.2046
345.75555;-0.2097
345.76722;-0.2148
345.77944;-0.22
345.79194;-0.2251
345.80472;-0.2302
345.81722;-0.2353
345.83;-0.2404
345.8425;-0.2455
345.85555;-0.2507
345.86833;-0.2558
345.88028;-0.2609
345.89278;-0.266
345.90528;-0.2711
345.91778;-0.2762
345.92972;-0.2813
345.94167;-0.2865
345.95361;-0.2916
345.96528;-0.2967
345.97694;-0.3018
345.98833;-0.3069
346;-0.312
346.00194;-0.313
346.00194;-0.0158
346.00222;-0.0107
346.0025;-0.0054
346.00333;-3.00E-04
346.00389;0.0051
346.00472;0.0109
346.00583;0.0161
346.00722;0.0212
346.00861;0.0267
346.01028;0.0318
346.01222;0.0369
346.01417;0.042
346.01639;0.0471
346.01917;0.0524
346.02222;0.0575
346.02555;0.0628
346.02917;0.0679
346.03305;0.073
346.0375;0.0783
346.04222;0.0834
346.0475;0.0885
346.05305;0.0936
346.05889;0.0987
346.065;0.1039
346.07167;0.109
346.07917;0.1141
346.08639;0.1192
346.09417;0.1243
346.10194;0.1294
346.11055;0.1345
346.11889;0.1397
346.12805;0.1448
346.13722;0.15
346.14667;0.1552
346.15667;0.1603
346.16667;0.1654
346.17694;0.1705
346.1875;0.1756
346.19861;0.1807
346.20944;0.1859
346.22111;0.191
346.2325;0.1961
346.24417;0.2012
346.25611;0.2063
346.26833;0.2114
346.28028;0.2165
346.29278;0.2217
346.30528;0.2268
346.31833;0.2319
346.33083;0.237
346.34333;0.2421
346.35611;0.2472
346.36861;0.2524
346.38167;0.2575
346.39389;0.2626
346.40667;0.2677
346.41889;0.2728
346.43139;0.2779
346.44333;0.283
346.45583;0.2882
346.46805;0.2933
346.48;0.2984
346.49222;0.3035
346.50194;0.3077
346.50194;0.0186
346.50222;0.0129
346.50278;0.0074
346.50333;0.0019
346.50417;-0.0034
346.505;-0.0085
346.50639;-0.0143
346.5075;-0.0194
346.50917;-0.0248
346.51083;-0.0299
346.51305;-0.0353
346.51528;-0.0408
346.51778;-0.0459
346.52055;-0.0512
346.52333;-0.0564
346.52667;-0.0617
346.53028;-0.0668
346.53417;-0.0721
346.53833;-0.0772
346.5425;-0.0823
346.54722;-0.0874
346.55278;-0.0925
346.55778;-0.0977
346.56361;-0.1028
346.56944;-0.1079
346.57583;-0.1132
346.58305;-0.1183
346.58972;-0.1234
346.59722;-0.1285
346.60472;-0.1336
346.61278;-0.1387
346.62139;-0.1438
346.62972;-0.1491
346.63889;-0.1542
346.64833;-0.1594
346.65833;-0.1646
346.66833;-0.1697
346.67833;-0.1749
346.68889;-0.18
346.7;-0.1851
346.71111;-0.1902
346.72194;-0.1953
346.73361;-0.2004
346.74583;-0.2055
346.7575;-0.2107
346.76972;-0.2158
346.78167;-0.2209
346.79417;-0.226
346.80722;-0.2311
346.81972;-0.2362
346.83194;-0.2414
346.84444;-0.2465
346.85778;-0.2516
346.87028;-0.2567
346.88278;-0.2618
346.89472;-0.2669
346.90722;-0.272
346.91944;-0.2772
346.93139;-0.2823
346.94333;-0.2874
346.95528;-0.2925
346.9675;-0.2976
346.97861;-0.3027
346.99;-0.3078
347.00139;-0.313
347.00194;-0.3127
347.00194;-0.0172
347.00222;-0.011
347.00278;-0.0059
347.00305;-5.00E-04
347.00389;0.0051
347.00472;0.0102
347.00583;0.0153
347.00694;0.0205
347.00833;0.0256
347.01;0.0307
347.01194;0.036
347.01389;0.0411
347.01639;0.0463
347.01889;0.0515
347.02167;0.0566
347.025;0.0617
347.02861;0.067
347.0325;0.0721
347.03694;0.0772
347.04167;0.0825
347.04667;0.0876
347.05222;0.0927
347.05805;0.0978
347.06444;0.1029
347.07111;0.108
347.07833;0.1132
347.08528;0.1183
347.09305;0.1234
347.10083;0.1285
347.10944;0.1336
347.11778;0.1387
347.12667;0.1438
347.13583;0.149
347.145;0.1541
347.155;0.1592
347.165;0.1643
347.17528;0.1694
347.18528;0.1745
347.19667;0.1797
347.2075;0.1848
347.21889;0.19
347.23055;0.1952
347.24278;0.2004
347.25472;0.2055
347.26694;0.2107
347.27917;0.2158
347.29111;0.2209
347.30389;0.226
347.31667;0.2311
347.32861;0.2362
347.34139;0.2414
347.35444;0.2465
347.36694;0.2516
347.37917;0.2567
347.39167;0.2618
347.40417;0.2669
347.41694;0.272
347.42917;0.2772
347.44167;0.2824
347.45389;0.2875
347.46611;0.2927
347.47833;0.2978
347.49028;0.3029
347.50167;0.308
347.50194;0.3075
347.50194;0.0188
347.50222;0.013
347.50278;0.0071
347.50333;0.0012
347.50417;-0.0039
347.50528;-0.0091
347.50639;-0.0147
347.50778;-0.0198
347.50944;-0.0253
347.51111;-0.0307
347.51305;-0.0358
347.51528;-0.0411
347.51778;-0.0462
347.52055;-0.0513
347.52361;-0.0566
347.52667;-0.0618
347.53055;-0.0671
347.53444;-0.0722
347.53833;-0.0773
347.54278;-0.0825
347.5475;-0.0876
347.55278;-0.0927
347.55805;-0.0978
347.56361;-0.1029
347.56972;-0.108
347.57583;-0.1132
347.58278;-0.1183
347.58972;-0.1234
347.59722;-0.1285
347.60472;-0.1336
347.61278;-0.1387
347.62111;-0.1438
347.62972;-0.149
347.63861;-0.1541
347.64805;-0.1592
347.6575;-0.1643
347.6675;-0.1694
347.6775;-0.1745
347.68833;-0.1797
347.69917;-0.1848
347.70972;-0.1899
347.72139;-0.195
347.73278;-0.2001
347.74444;-0.2052
347.75611;-0.2103
347.76833;-0.2155
347.78055;-0.2206
347.79278;-0.2257
347.80583;-0.231
347.81861;-0.2361
347.83111;-0.2412
347.84361;-0.2463
347.85667;-0.2514
347.86917;-0.2565
347.88167;-0.2617
347.89389;-0.2668
347.90583;-0.2719
347.91833;-0.277
347.93055;-0.2821
347.94222;-0.2872
347.95417;-0.2923
347.96583;-0.2975
347.9775;-0.3026
347.98861;-0.3077
348;-0.3128
348.00194;-0.3134
348.00194;-0.0166
348.00222;-0.0113
348.0025;-0.0059
348.00305;-6.00E-04
348.00389;0.0047
348.00472;0.0099
348.00583;0.0157
348.00722;0.0211
348.00861;0.0264
348.01028;0.0315
348.01194;0.0366
348.01417;0.0419
348.01667;0.0471
348.01917;0.0524
348.02222;0.0575
348.02555;0.0626
348.02917;0.0677
348.03305;0.0729
348.0375;0.078
348.04222;0.0831
348.04722;0.0882
348.05278;0.0933
348.05861;0.0984
348.06528;0.1035
348.07167;0.1087
348.07889;0.1138
348.08639;0.1189
348.09389;0.124
348.10194;0.1291
348.11055;0.1342
348.11889;0.1394
348.12778;0.1445
348.13694;0.1496
348.14611;0.1547
348.15639;0.1598
348.16611;0.1649
348.17667;0.17
348.18722;0.1753
348.19833;0.1804
348.20944;0.1855
348.22083;0.1907
348.23194;0.1958
348.24389;0.2009
348.25611;0.206
348.26778;0.2111
348.28028;0.2162
348.2925;0.2214
348.30555;0.2265
348.31778;0.2316
348.33028;0.2367
348.34278;0.2418
348.35528;0.2469
348.36833;0.252
348.38055;0.2572
348.39333;0.2623
348.40583;0.2674
348.41833;0.2725
348.43083;0.2776
348.44278;0.2829
348.45528;0.288
348.4675;0.2931
348.47944;0.2982
348.49139;0.3034
348.50194;0.3074
348.50194;0.0191
348.50222;0.0133
348.50278;0.0078
348.50333;0.0023
348.50417;-0.0029
348.505;-0.0084
348.50639;-0.0136
348.5075;-0.0188
348.50889;-0.0239
348.51055;-0.029
348.5125;-0.0341
348.51444;-0.0392
348.51694;-0.0443
348.51972;-0.0494
348.5225;-0.0547
348.52583;-0.0598
348.52889;-0.0649
348.5325;-0.0701
348.53694;-0.0752
348.54111;-0.0805
348.54583;-0.0856
348.55055;-0.0907
348.55583;-0.0958
348.56139;-0.1009
348.5675;-0.106
348.57361;-0.1111
348.58028;-0.1163
348.58722;-0.1214
348.59444;-0.1266
348.60222;-0.1318
348.61;-0.1369
348.61861;-0.142
348.62694;-0.1471
348.63583;-0.1522
348.645;-0.1573
348.65444;-0.1625
348.66444;-0.1676
348.67472;-0.1727
348.68472;-0.1778
348.69555;-0.1829
348.70639;-0.188
348.71778;-0.1931
348.72917;-0.1983
348.74083;-0.2034
348.75305;-0.2085
348.76472;-0.2136
348.77722;-0.2187
348.78944;-0.224
348.8025;-0.2291
348.81528;-0.2342
348.82778;-0.2393
348.84055;-0.2446
348.85361;-0.2497
348.86611;-0.2548
348.87861;-0.26
348.89111;-0.2651
348.90305;-0.2702
348.91528;-0.2753
348.9275;-0.2804
348.93944;-0.2855
348.95111;-0.2906
348.96305;-0.2958
348.97472;-0.3009
348.98611;-0.306
348.99722;-0.3111
349.00194;-0.3128
349.00194;-0.0172
349.00222;-0.0113
349.0025;-0.0062
349.00305;-6.00E-04
349.00389;0.0045
349.00472;0.0099
349.00583;0.0155
349.00694;0.0206
349.00833;0.0257
349.01;0.0308
349.01194;0.0363
349.01417;0.0417
349.01667;0.0471
349.01944;0.0522
349.02222;0.0575
349.02555;0.0628
349.02944;0.068
349.03361;0.0733
349.03805;0.0786
349.04305;0.0837
349.04833;0.089
349.05389;0.0942
349.06;0.0994
349.06639;0.1046
349.07361;0.1099
349.08083;0.115
349.08833;0.1201
349.09583;0.1252
349.10417;0.1305
349.11278;0.1356
349.12167;0.1407
349.13055;0.1459
349.14;0.151
349.14944;0.1561
349.15944;0.1612
349.16944;0.1663
349.18;0.1714
349.19028;0.1766
349.20139;0.1817
349.2125;0.1868
349.22389;0.1919
349.23528;0.197
349.2475;0.2021
349.25917;0.2072
349.27139;0.2124
349.28361;0.2175
349.29583;0.2226
349.30889;0.2277
349.32139;0.2328
349.33389;0.2379
349.34639;0.2431
349.35917;0.2482
349.37167;0.2533
349.38417;0.2584
349.39694;0.2635
349.40944;0.2686
349.42194;0.2737
349.43417;0.2789
349.44611;0.284
349.45833;0.2891
349.47083;0.2942
349.48278;0.2993
349.49444;0.3044
349.50194;0.3071
349.50194;0.0194
349.50222;0.0135
349.50278;0.0078
349.50333;0.0026
349.50417;-0.0026
349.505;-0.0082
349.50611;-0.0135
349.5075;-0.0188
349.50889;-0.0239
349.51083;-0.029
349.51278;-0.0343
349.515;-0.0397
349.51722;-0.045
349.52;-0.0501
349.52305;-0.0552
349.52611;-0.0605
349.52944;-0.0656
349.53333;-0.0707
349.5375;-0.0758
349.54167;-0.0809
349.54639;-0.086
349.55111;-0.0911
349.55667;-0.0963
349.56222;-0.1014
349.56805;-0.1065
349.57444;-0.1116
349.58139;-0.1167
349.58805;-0.1218
349.59528;-0.127
349.60278;-0.1321
349.61083;-0.1372
349.61944;-0.1423
349.62778;-0.1474
349.63639;-0.1525
349.64611;-0.1576
349.65528;-0.1628
349.66555;-0.168
349.67555;-0.1731
349.68583;-0.1783
349.69694;-0.1834
349.70805;-0.1886
349.71917;-0.1938
349.73055;-0.1989
349.74222;-0.204
349.75417;-0.2091
349.76667;-0.2142
349.77861;-0.2193
349.79139;-0.2245
349.80389;-0.2296
349.81639;-0.2347
349.82889;-0.2398
349.84139;-0.2449
349.85444;-0.25
349.86694;-0.2551
349.87944;-0.2603
349.89167;-0.2654
349.90389;-0.2705
349.91639;-0.2756
349.92805;-0.2807
349.93944;-0.2858
349.95111;-0.291
349.96305;-0.2961
349.975;-0.3012
349.98555;-0.3063
349.99722;-0.3114
350.00194;-0.3136
350.00194;-0.0169
350.00222;-0.0116
350.00278;-0.0057
350.00305;-5.00E-04
350.00389;0.0051
350.00472;0.0104
350.00583;0.016
350.00722;0.0211
350.00861;0.0262
350.01028;0.0315
350.01222;0.0366
350.01417;0.0419
350.01667;0.047
350.01917;0.0522
350.0225;0.0575
350.02555;0.0626
350.02944;0.0677
350.03333;0.0729
350.0375;0.0781
350.0425;0.0832
350.04778;0.0884
350.05333;0.0935
350.05917;0.0986
350.06555;0.1037
350.07222;0.1088
350.07944;0.1139
350.08667;0.119
350.09472;0.1243
350.10278;0.1294
350.11111;0.1345
350.11944;0.1397
350.12861;0.1448
350.1375;0.1499
350.14694;0.155
350.15722;0.1601
350.16694;0.1652
350.17722;0.1704
350.18805;0.1756
350.19944;0.1807
350.21;0.1859
350.22139;0.191
350.23333;0.1961
350.245;0.2012
350.25722;0.2063
350.26917;0.2114
350.28139;0.2165
350.29361;0.2217
350.30667;0.2268
350.31861;0.2319
350.33139;0.237
350.34417;0.2421
350.35694;0.2472
350.36917;0.2524
350.38194;0.2575
350.39417;0.2626
350.40694;0.2677
350.41917;0.2728
350.43167;0.2781
350.44417;0.2832
350.45667;0.2883
350.46861;0.2934
350.48055;0.2985
350.4925;0.3037
350.50194;0.3074
350.50194;0.0194
350.50222;0.0138
350.50278;0.0084
350.50333;0.0029
350.50389;-0.0022
350.505;-0.0076
350.50611;-0.0129
350.5075;-0.018
350.50889;-0.0234
350.51055;-0.0285
350.5125;-0.0338
350.51444;-0.0389
350.51694;-0.044
350.51944;-0.0491
350.52222;-0.0543
350.52555;-0.0595
350.52889;-0.0646
350.5325;-0.0698
350.53667;-0.0749
350.54083;-0.08
350.54555;-0.0851
350.55028;-0.0902
350.55583;-0.0953
350.56111;-0.1004
350.56694;-0.1056
350.57305;-0.1107
350.58;-0.1158
350.58694;-0.1211
350.59417;-0.1262
350.60139;-0.1313
350.60944;-0.1364
350.61778;-0.1415
350.62611;-0.1466
350.63528;-0.1518
350.64417;-0.1569
350.65417;-0.162
350.66361;-0.1671
350.67361;-0.1722
350.68389;-0.1773
350.695;-0.1824
350.70583;-0.1876
350.71694;-0.1927
350.72833;-0.1978
350.73972;-0.2029
350.75194;-0.208
350.76389;-0.2131
350.77583;-0.2183
350.78833;-0.2234
350.80111;-0.2285
350.81361;-0.2336
350.82611;-0.2387
350.83889;-0.244
350.85194;-0.2491
350.86472;-0.2542
350.87722;-0.2593
350.88972;-0.2644
350.90167;-0.2696
350.91444;-0.2747
350.92639;-0.2798
350.93833;-0.2849
350.95;-0.29
350.96167;-0.2951
350.97333;-0.3003
350.985;-0.3054
350.99583;-0.3105
351.00194;-0.313
351.00194;-0.0164
351.00222;-0.0113
351.00278;-0.0059
351.00333;-8.00E-04
351.00389;0.0048
351.00472;0.0101
351.00583;0.0157
351.00722;0.0208
351.00861;0.0262
351.01028;0.0316
351.01222;0.037
351.01444;0.0423
351.01694;0.0474
351.01972;0.0525
351.0225;0.0577
351.02583;0.0629
351.02972;0.068
351.03361;0.0732
351.03805;0.0783
351.04278;0.0834
351.04805;0.0885
351.05361;0.0936
351.05972;0.0987
351.06611;0.1039
351.07278;0.1091
351.08028;0.1144
351.0875;0.1195
351.09555;0.1248
351.10389;0.1299
351.11222;0.135
351.12083;0.1401
351.12972;0.1452
351.13889;0.1504
351.14889;0.1555
351.15833;0.1606
351.16833;0.1657
351.17861;0.1708
351.18917;0.1759
351.20055;0.1812
351.21167;0.1863
351.22333;0.1914
351.23472;0.1966
351.24667;0.2017
351.25833;0.2068
351.27028;0.2119
351.28222;0.217
351.29472;0.2221
351.3075;0.2272
351.32;0.2324
351.33278;0.2375
351.34472;0.2426
351.35805;0.2477
351.37028;0.2528
351.38278;0.2579
351.39528;0.2631
351.40778;0.2682
351.42028;0.2733
351.4325;0.2784
351.44472;0.2835
351.45694;0.2886
351.46889;0.2937
351.48083;0.2989
351.4925;0.304
351.50194;0.3078
351.50194;0.0192
351.50222;0.0141
351.5025;0.009
351.50305;0.0039
351.50389;-0.0017
351.50472;-0.007
351.50583;-0.0121
351.50722;-0.0172
351.50861;-0.0223
351.51028;-0.0276
351.51194;-0.0327
351.51417;-0.0381
351.51639;-0.0432
351.51917;-0.0484
351.52194;-0.0535
351.525;-0.0587
351.52833;-0.0639
351.53194;-0.0691
351.53611;-0.0742
351.54028;-0.0795
351.545;-0.0846
351.55;-0.0899
351.55555;-0.095
351.56083;-0.1001
351.56667;-0.1053
351.57305;-0.1104
351.57972;-0.1155
351.58639;-0.1206
351.59333;-0.1257
351.60111;-0.1308
351.60889;-0.1359
351.61722;-0.1411
351.62555;-0.1462
351.63444;-0.1513
351.64361;-0.1564
351.65305;-0.1615
351.66305;-0.1666
351.67305;-0.1718
351.68333;-0.1769
351.69389;-0.182
351.705;-0.1871
351.71611;-0.1922
351.72722;-0.1973
351.73889;-0.2024
351.75111;-0.2076
351.76305;-0.2127
351.775;-0.2178
351.78722;-0.2229
351.8;-0.228
351.81278;-0.2331
351.82528;-0.2383
351.8375;-0.2434
351.85028;-0.2485
351.86361;-0.2536
351.87583;-0.2587
351.88805;-0.2638
351.90028;-0.2689
351.91305;-0.2741
351.92472;-0.2792
351.93667;-0.2843
351.94805;-0.2894
351.95972;-0.2945
351.97167;-0.2996
351.98305;-0.3047
351.99417;-0.3099
352.00194;-0.3133
352.00194;-0.0172
352.00222;-0.0119
352.0025;-0.0062
352.00333;-9.00E-04
352.00389;0.0043
352.00472;0.0096
352.00583;0.0152
352.00694;0.0203
352.00833;0.0256
352.01;0.0307
352.01194;0.0358
352.01389;0.0412
352.01667;0.0467
352.01917;0.0518
352.02194;0.0569
352.02528;0.062
352.02917;0.0673
352.03305;0.0724
352.03722;0.0775
352.04194;0.0826
352.04722;0.0877
352.05278;0.093
352.05889;0.0981
352.065;0.1032
352.07194;0.1084
352.07917;0.1135
352.08667;0.1186
352.09417;0.1237
352.10194;0.1288
352.11055;0.1339
352.11917;0.139
352.12805;0.1442
352.13722;0.1493
352.14667;0.1545
352.15667;0.1597
352.16667;0.1648
352.17694;0.1699
352.1875;0.175
352.19833;0.1801
352.20944;0.1852
352.22055;0.1904
352.23167;0.1955
352.24417;0.2006
352.25611;0.2057
352.26805;0.2108
352.28;0.2159
352.29222;0.221
352.30528;0.2262
352.31778;0.2313
352.33;0.2364
352.3425;0.2415
352.35528;0.2466
352.36778;0.2517
352.38028;0.2569
352.39278;0.262
352.40528;0.2671
352.41778;0.2722
352.43028;0.2773
352.44194;0.2824
352.45444;0.2875
352.46667;0.2927
352.47833;0.2978
352.49028;0.3029
352.50194;0.308
352.50194;0.3075
352.50194;0.0192
352.50222;0.0136
352.50278;0.0079
352.50333;0.0022
352.50417;-0.0031
352.50528;-0.0084
352.50639;-0.0138
352.50778;-0.0189
352.50917;-0.024
352.51083;-0.0293
352.51278;-0.0346
352.515;-0.0397
352.5175;-0.045
352.52;-0.0501
352.52305;-0.0552
352.52611;-0.0605
352.52972;-0.0656
352.53361;-0.0707
352.5375;-0.0758
352.54194;-0.0811
352.54667;-0.0862
352.55167;-0.0913
352.55694;-0.0964
352.5625;-0.1015
352.56861;-0.1066
352.57472;-0.1118
352.58167;-0.1169
352.58861;-0.1221
352.59555;-0.1273
352.60333;-0.1324
352.61167;-0.1375
352.61972;-0.1426
352.62833;-0.1477
352.63694;-0.1528
352.64639;-0.158
352.65611;-0.1631
352.66583;-0.1682
352.67583;-0.1733
352.68611;-0.1784
352.69722;-0.1835
352.70833;-0.1886
352.71917;-0.1938
352.73083;-0.1989
352.74222;-0.204
352.75472;-0.2091
352.76639;-0.2142
352.77861;-0.2193
352.79083;-0.2245
352.80389;-0.2296
352.81639;-0.2347
352.82861;-0.2398
352.84111;-0.2449
352.85444;-0.25
352.86667;-0.2551
352.87889;-0.2603
352.89139;-0.2654
352.90361;-0.2705
352.91583;-0.2756
352.9275;-0.2807
352.93944;-0.2858
352.95139;-0.291
352.96278;-0.2961
352.97417;-0.3012
352.98528;-0.3063
352.99667;-0.3114
353.00194;-0.3133
353.00194;-0.0175
353.00222;-0.0115
353.00278;-0.0059
353.00333;-5.00E-04
353.00389;0.0048
353.00472;0.0105
353.00583;0.0157
353.00722;0.0211
353.00861;0.0264
353.01028;0.0315
353.01222;0.0367
353.01444;0.0419
353.01667;0.047
353.01944;0.0521
353.02222;0.0572
353.02555;0.0625
353.02944;0.0676
353.03333;0.0727
353.0375;0.0778
353.0425;0.0831
353.04778;0.0882
353.05361;0.0933
353.05944;0.0986
353.06583;0.1037
353.0725;0.1088
353.08;0.1141
353.08722;0.1192
353.095;0.1243
